"","state","county","latitude","longitude"
"1091","MI","Gogebic",46.4112903333333,-89.8142963333333
"1092","MT","Golden Valley",46.3811925,-109.130368
"1093","ND","Golden Valley",46.8278616666667,-103.908553333333
"1094","TX","Goliad",28.67679975,-97.4395185
"1095","TX","Gonzales",29.4486643636364,-97.5444477272727
"1096","VA","Goochland",37.7375104615385,-77.8986620769231
"1097","MN","Goodhue",44.406926,-92.7184097
"1098","ID","Gooding",42.845388,-114.81356675
"1099","GA","Gordon",34.513960625,-84.851778375
"1100","WY","Goshen",42.1058085555556,-104.353507777778
"1101","NE","Gosper",40.554809,-99.8311585
"1102","KS","Gove",39.056674,-100.4107118
"1103","GA","Grady",30.824724,-84.2974563333333
"1104","OK","Grady",35.0299500909091,-97.9086069090909
"1105","NH","Grafton",43.912808025641,-71.9043804871795
"1106","AZ","Graham",32.8998016666667,-109.790554666667
"1107","KS","Graham",39.3566785,-99.89434625
"1108","NC","Graham",35.3834465,-83.7766955
"1109","TN","Grainger",36.2325055,-83.5354563333333
"1110","CO","Grand",40.036006875,-105.973981875
"1111","UT","Grand",38.8600513333333,-109.590068666667
"1112","ND","Grand Forks",47.9421143157895,-97.4417676842105
"1113","VT","Grand Isle",44.822195,-73.3030106
"1114","MI","Grand Traverse",44.7232075,-85.5563116666667
"1115","MT","Granite",46.475526,-113.296628
"1116","AR","Grant",34.2590778,-92.49303
"1117","IN","Grant",40.4971904545455,-85.6298842727273
"1118","KS","Grant",37.562467,-101.308565
"1119","KY","Grant",38.6534893333333,-84.6320091666667
"1120","LA","Grant",31.5825882857143,-92.5600191428571
"1121","MN","Grant",45.9335328571429,-95.941152
"1122","ND","Grant",46.3125558,-101.5964418
"1123","NE","Grant",41.9324716666667,-101.748564
"1124","NM","Grant",32.7221331666667,-108.233630555556
"1125","OK","Grant",36.748945,-97.796079
"1126","OR","Grant",44.4897289166667,-119.051632083333
"1127","SD","Grant",45.1470017777778,-96.7264668888889
"1128","WA","Grant",47.2984605625,-119.3877408125
"1129","WI","Grant",42.857432826087,-90.731696
"1130","WV","Grant",39.05594075,-79.197171125
"1131","NC","Granville",36.2544204285714,-78.6653857142857
"1132","MI","Gratiot",43.2950415625,-84.6198741875
"1133","KY","Graves",36.7518939166667,-88.6670345
"1134","KS","Gray",37.710999,-100.399182
"1135","TX","Gray",35.4303256,-100.7891288
"1136","WA","Grays Harbor",47.1144915714286,-123.816482952381
"1137","KY","Grayson",37.4695351428571,-86.3454228571429
"1138","TX","Grayson",33.6332984444444,-96.6703792222222
"1139","VA","Grayson",36.6724762857143,-81.285279
"1140","KS","Greeley",38.469704,-101.747853
"1141","NE","Greeley",41.52918575,-98.507398
"1142","KY","Green",37.3153435,-85.5666885
"1143","WI","Green",42.6669585,-89.6037565
"1144","WI","Green Lake",43.7778851428571,-89.0937647142857
"1145","WV","Greenbrier",37.9365857692308,-80.4599364230769
"1146","AL","Greene",32.781917,-87.9292523333333
"1147","AR","Greene",36.129251,-90.597354125
"1148","GA","Greene",33.553731,-83.1174675
"1149","IA","Greene",42.055676875,-94.348898625
"1150","IL","Greene",39.347294,-90.3774862
"1151","IN","Greene",39.0499625833333,-86.9615379166667
"1152","MO","Greene",37.2392952083333,-93.3404612083333
"1153","MS","Greene",31.20630475,-88.699189
"1154","NC","Greene",35.489881,-77.6641635
"1155","NY","Greene",42.3033044444444,-74.0854820277778
"1156","OH","Greene",39.7063989230769,-83.9190461538462
"1157","PA","Greene",39.872997125,-80.1132455416667
"1158","TN","Greene",36.19203925,-82.878249875
"1159","VA","Greene",38.29283325,-78.4805435
"1160","AZ","Greenlee",33.007195,-109.26742175
"1161","VA","Greensville",36.658643,-77.562033
"1162","KY","Greenup",38.578998875,-82.8455585
"1163","SC","Greenville",34.88166225,-82.39958853125
"1164","KS","Greenwood",37.8516972222222,-96.1674957777778
"1165","SC","Greenwood",34.185295,-82.1732325
"1166","OK","Greer",34.9280976666667,-99.474073
"1167","TX","Gregg",32.4778804,-94.7863716
"1168","SD","Gregory",43.2133264285714,-99.2024034285714
"1169","MS","Grenada",33.7695613333333,-89.8113416666667
"1170","ND","Griggs",47.4181108,-98.3380082
"1171","TX","Grimes",30.54218925,-95.97157975
"1172","IA","Grundy",42.37364,-92.7852785555555
"1173","IL","Grundy",41.2556936666667,-88.3902014444444
"1174","MO","Grundy",40.12440225,-93.512619
"1175","TN","Grundy",35.34443025,-85.728337875
"1176","NM","Guadalupe",34.7635186666667,-104.778547833333
"1177","TX","Guadalupe",29.589923,-98.0344832222222
"1178","GU","Guam",13.444257,144.786297
"1179","PR","Guanica",17.971031,-66.9192075
"1180","PR","Guayama",17.99229,-66.139253
"1181","PR","Guayanilla",18.021051,-66.791256
"1182","PR","Guaynabo",18.3712968,-66.1139818
"1183","OH","Guernsey",39.9956373571429,-81.4782956428571
"1184","NC","Guilford",36.0744450425532,-79.8995595319149
"1185","FL","Gulf",29.953456,-85.2309186666667
"1186","CO","Gunnison",38.6604889090909,-106.925913181818
"1187","PR","Gurabo",18.259092,-65.974641
"1188","IA","Guthrie",41.6832208888889,-94.4328606666667
"1189","GA","Gwinnett",33.9580982068966,-84.0522366551724
"1190","SD","Haakon",44.2625096666667,-101.561692666667
"1191","GA","Habersham",34.59597625,-83.534773375
"1192","AK","Haines",59.312688,-135.681153
"1193","AL","Hale",32.7223866666667,-87.6409386666667
"1194","TX","Hale",34.0527397142857,-101.804987
"1195","NC","Halifax",36.2724266666667,-77.6307677777778
"1196","VA","Halifax",36.7508260909091,-78.9070448181818
"1197","GA","Hall",34.3223363333333,-83.8387503333333
"1198","NE","Hall",40.8656494285714,-98.5001617142857
"1199","TX","Hall",34.5821755,-100.70247275
"1200","TN","Hamblen",36.216479375,-83.2669385
"1201","FL","Hamilton",30.4790466666667,-82.9691656666667
"1202","IA","Hamilton",42.3651268888889,-93.6834781111111
"1203","IL","Hamilton",38.068676,-88.5423824
"1204","IN","Hamilton",40.0641167692308,-86.0767932307692
"1205","KS","Hamilton",37.9952766666667,-101.774556
"1206","NE","Hamilton",40.9033126666667,-98.0560361666667
"1207","NY","Hamilton",43.6793191818182,-74.4499464545455
"1208","OH","Hamilton",39.1705150375,-84.52223125
"1209","TN","Hamilton",35.1221320606061,-85.2167166060606
"1210","TX","Hamilton",31.7411315,-98.15097975
"1211","SD","Hamlin",44.6542036666667,-97.250111
"1212","MA","Hampden",42.1427138181818,-72.5765678363636
"1213","MA","Hampshire",42.3632247241379,-72.7095526896552
"1214","WV","Hampshire",39.3001241176471,-78.6592704117647
"1215","SC","Hampton",32.7859894615385,-81.1424347692308
"1216","VA","Hampton City",37.0522375714286,-76.3606203571429
"1217","GA","Hancock",33.257068,-83.08922
"1218","IA","Hancock",43.08787175,-93.750069125
"1219","IL","Hancock",40.4084887777778,-91.1712307222222
"1220","IN","Hancock",39.843372625,-85.769396875
"1221","KY","Hancock",37.827685,-86.80275125
"1222","ME","Hancock",44.5054471276596,-68.4340774893617
"1223","MS","Hancock",30.3487626666667,-89.45619
"1224","OH","Hancock",40.9806048461538,-83.6687379230769
"1225","TN","Hancock",36.5015275,-83.168447
"1226","WV","Hancock",40.5421762,-80.5817574
"1227","SD","Hand",44.4664363333333,-99.050323
"1228","VA","Hanover",37.7609562,-77.493295
"1229","TX","Hansford",36.2448556666667,-101.319489333333
"1230","SD","Hanson",43.67261,-97.760245
"1231","GA","Haralson",33.7874408,-85.22624
"1232","FL","Hardee",27.50719075,-81.81403625
"1233","TN","Hardeman",35.1854379090909,-88.9927969090909
"1234","TX","Hardeman",34.2932795,-99.702157
"1235","IA","Hardin",42.3434182307692,-93.2312517692308
"1236","IL","Hardin",37.479996,-88.26733175
"1237","KY","Hardin",37.691407,-85.9912133333333
"1238","OH","Hardin",40.6652024,-83.6874528
"1239","TN","Hardin",35.19886575,-88.241712625
"1240","TX","Hardin",30.3329332222222,-94.427799
"1241","NM","Harding",35.8377695,-103.9755195
"1242","SD","Harding",45.5785595,-103.563343166667
"1243","WV","Hardy",39.011644,-78.79272275
"1244","MD","Harford",39.5437847619048,-76.3117961428571
"1245","KY","Harlan",36.8641236538462,-83.2260534615385
"1246","NE","Harlan",40.135593,-99.3727762
"1247","OK","Harmon",34.743764,-99.8596923333333
"1248","NC","Harnett",35.3826131818182,-78.8072744545454
"1249","OR","Harney",43.181058,-119.0521808
"1250","KS","Harper",37.1864935714286,-98.0183051428571
"1251","OK","Harper",36.78776325,-99.704569
"1252","GA","Harris",32.7465298571429,-84.8319905714286
"1253","TX","Harris",29.8045566180257,-95.4017753390558
"1254","IA","Harrison",41.7090781,-95.8717739
"1255","IN","Harrison",38.2075945384615,-86.1082081538461
"1256","KY","Harrison",38.399515,-84.335117
"1257","MO","Harrison",40.409114875,-94.018232
"1258","MS","Harrison",30.4335809333333,-89.0753338
"1259","OH","Harrison",40.2845809166667,-81.09485225
"1260","TX","Harrison",32.5506121818182,-94.3108208181818
"1261","WV","Harrison",39.2871105217391,-80.3638215652174
"1262","VA","Harrisonburg City",38.4318375,-78.875655
"1263","GA","Hart",34.372582,-82.9874565
"1264","KY","Hart",37.2696775,-85.8675833333333
"1265","CT","Hartford",41.7936402037037,-72.7305383055556
"1266","TX","Hartley",35.788738,-102.361479
"1267","KS","Harvey",38.0508085714286,-97.4115561428571
"1268","KS","Haskell",37.4616295,-100.9236285
"1269","OK","Haskell",35.2383708571429,-95.0978398571429
"1270","TX","Haskell",33.234194,-99.8055445
"1271","PR","Hatillo",18.481391,-66.808696
"1272","HI","Hawaii",19.6795504848485,-155.453163424242
"1273","TN","Hawkins",36.453774,-82.9407024285714
"1274","NE","Hayes",40.524819,-101.061328
"1275","TX","Hays",30.0577255714286,-97.9857414285714
"1276","NC","Haywood",35.545447,-82.9916968333333
"1277","TN","Haywood",35.5447645,-89.3077635
"1278","GA","Heard",33.2176095,-85.1523165
"1279","TX","Hemphill",35.904503,-100.384093
"1280","AR","Hempstead",33.789217875,-93.68227525
"1281","IL","Henderson",40.846657,-90.954199625
"1282","KY","Henderson",37.793642625,-87.585369125
"1283","NC","Henderson",35.3206636470588,-82.4825220588235
"1284","TN","Henderson",35.6166843333333,-88.3566273333333
"1285","TX","Henderson",32.2153373333333,-95.7627018888889
"1286","IN","Hendricks",39.7543529166667,-86.5234274166667
"1287","FL","Hendry",26.67425775,-81.36462875
"1288","MN","Hennepin",44.9859969326923,-93.4174413365385
"1289","VA","Henrico",37.5649653333333,-77.440112
"1290","AL","Henry",31.4573675,-85.25104575
"1291","GA","Henry",33.451595,-84.161359
"1292","IA","Henry",40.9960984,-91.5708818
"1293","IL","Henry",41.3226725625,-90.165656375
"1294","IN","Henry",39.9186531333333,-85.4105326
"1295","KY","Henry",38.4587049090909,-85.142894
"1296","MO","Henry",38.3806474285714,-93.8079572857143
"1297","OH","Henry",41.3215355,-84.0594144166667
"1298","TN","Henry",36.310388875,-88.297900625
"1299","VA","Henry",36.6818025714286,-79.9155274285714
"1300","NY","Herkimer",43.2042881764706,-74.9632197058824
"1301","FL","Hernando",28.5569700769231,-82.4282422307692
"1302","NC","Hertford",36.3889116666667,-76.9534148333333
"1303","ND","Hettinger",46.415907,-102.495034
"1304","KY","Hickman",36.7067435,-89.040687
"1305","TN","Hickman",35.814675125,-87.447112
"1306","MO","Hickory",37.9333811428571,-93.3435232857143
"1307","NM","Hidalgo",32.11975175,-108.72206275
"1308","TX","Hidalgo",26.2788202857143,-98.1789113571429
"1309","OH","Highland",39.185275,-83.6383396666667
"1310","VA","Highland",38.385967,-79.559157
"1311","FL","Highlands",27.3602771111111,-81.3398491111111
"1312","MT","Hill",48.5298522857143,-110.176978285714
"1313","TX","Hill",31.9767995333333,-97.0874612666667
"1314","FL","Hillsborough",27.9241859444444,-82.4235282888889
"1315","NH","Hillsborough",42.906941325,-71.682149175
"1316","MI","Hillsdale",41.909513125,-84.54916325
"1317","MS","Hinds",32.3098814736842,-90.3353311052632
"1318","CO","Hinsdale",38.026256,-107.276581
"1319","NE","Hitchcock",40.206331,-101.03488425
"1320","OH","Hocking",39.48142475,-82.4265055
"1321","TX","Hockley",33.626086,-102.327790875
"1322","KS","Hodgeman",38.0727145,-99.8016065
"1323","NC","Hoke",34.9885305,-79.2400095
"1324","FL","Holmes",30.86093225,-85.82805125
"1325","MS","Holmes",33.1036797142857,-90.028723
"1326","OH","Holmes",40.5717143333333,-81.9308635833333
"1327","MO","Holt",40.0904148,-95.1928676
"1328","NE","Holt",42.4318561111111,-98.7773991111111
"1329","HI","Honolulu",23.8018247162162,-164.860030945946
"1330","TX","Hood",32.4323803333333,-97.8573165
"1331","OR","Hood River",45.6114865,-121.67016425
"1332","NE","Hooker",42.042143,-101.045192
"1333","VA","Hopewell City",37.286676,-77.296596
"1334","KY","Hopkins",37.2768324,-87.5293528
"1335","TX","Hopkins",33.1521924444444,-95.6238546666667
"1336","PR","Hormigueros",18.145486,-67.135323
"1337","SC","Horry",33.8507391052632,-78.9411035789474
"1338","AR","Hot Spring",34.3087258333333,-93.0208525
"1339","WY","Hot Springs",43.7832643333333,-108.339508
"1340","MI","Houghton",47.0379750588235,-88.6035799411765
"1341","AL","Houston",31.1691548333333,-85.2940904166667
"1342","GA","Houston",32.4965980909091,-83.6762888181818
"1343","MN","Houston",43.6678048571429,-91.470266
"1344","TN","Houston",36.2923243333333,-87.765157
"1345","TX","Houston",31.3056911666667,-95.3759505
"1346","AR","Howard",34.0264886,-93.9783848
"1347","IA","Howard",43.3545413333333,-92.3043888333333
"1348","IN","Howard",40.4527871111111,-86.1318524444444
"1349","MD","Howard",39.2207410952381,-76.911133952381
"1350","MO","Howard",39.1379362,-92.7466142
"1351","NE","Howard",41.1905091666667,-98.5776403333333
"1352","TX","Howard",32.2680652,-101.4309112
"1353","MO","Howell",36.7540967,-91.8993298
"1354","MN","Hubbard",47.0400211666667,-94.9055098333333
"1355","NJ","Hudson",40.7389903636364,-74.0691856818182
"1356","TX","Hudspeth",31.47634075,-105.38968675
"1357","CO","Huerfano",37.664501,-105.09179025
"1358","OK","Hughes",35.0834025714286,-96.2109795714286
"1359","SD","Hughes",44.3683966666667,-99.9294613333333
"1360","PR","Humacao",18.1460713333333,-65.7768276666667
"1361","CA","Humboldt",40.6125902105263,-123.944300315789
"1362","IA","Humboldt",42.7993902727273,-94.2376381818182
"1363","NV","Humboldt",41.2830865,-117.916606625
"1364","MS","Humphreys",33.1270258,-90.537522
"1365","TN","Humphreys",36.00917325,-87.808986
"1366","TX","Hunt",33.1511315384615,-96.0736048461538
"1367","NJ","Hunterdon",40.5795108518519,-74.8938128888889
"1368","PA","Huntingdon",40.3719623703704,-77.9948532962963
"1369","IN","Huntington",40.836832,-85.4655936666667
"1370","MI","Huron",43.8507061428571,-83.0685665714286
"1371","OH","Huron",41.1492451818182,-82.5929014545455
"1372","SD","Hutchinson",43.3273162857143,-97.7714602857143
"1373","TX","Hutchinson",35.703772,-101.5366134
"1374","NC","Hyde",35.4257232,-76.232385
"1375","SD","Hyde",44.5367676666667,-99.5213273333333
"1376","LA","Iberia",29.951028,-91.7591742857143
"1377","LA","Iberville",30.2921342,-91.286116
"1378","IA","Ida",42.3916778,-95.4713476
"1379","ID","Idaho",45.8144171538462,-115.935351076923
"1380","CA","Imperial",32.9941549411765,-115.407982294118
"1381","AR","Independence",35.718478,-91.560901375
"1382","FL","Indian River",27.697937125,-80.5190459375
"1383","PA","Indiana",40.6336263478261,-79.0776997826087
"1384","MI","Ingham",42.6577674722222,-84.44612725
"1385","CA","Inyo",36.58473825,-117.58064175
"1386","MI","Ionia",42.9720675384615,-85.0491904615385
"1387","MI","Iosco",44.332579875,-83.66659325
"1388","IA","Iowa",41.6944311538462,-92.037272
"1389","WI","Iowa",42.9933227692308,-90.1429166923077
"1390","NC","Iredell",35.7403433846154,-80.897225
"1391","TX","Irion",31.245514,-101.000359
"1392","MI","Iron",46.1034924285714,-88.5158285714286
"1393","MO","Iron",37.5668209090909,-90.7970058181818
"1394","UT","Iron",37.7324098,-113.2250516
"1395","WI","Iron",46.3568918571429,-90.287383
"1396","IL","Iroquois",40.7731842916667,-87.819951625
"1397","GA","Irwin",31.617688,-83.253958
"1398","PR","Isabela",18.480285,-67.028155
"1399","MI","Isabella",43.605228875,-84.860126
"1400","MN","Isanti",45.635618,-93.2894068333333
"1401","WA","Island",48.1325912857143,-122.563718
"1402","VA","Isle Of Wight",36.9048211111111,-76.6753562222222
"1403","MS","Issaquena",32.711257,-90.952716
"1404","MN","Itasca",47.395458,-93.55779392
"1405","MS","Itawamba",34.2688354,-88.3599648
"1406","AR","Izard",36.0832033333333,-91.9681852666667
"1407","TX","Jack",33.16830775,-98.2225475
"1408","AL","Jackson",34.7675006315789,-85.989955631579
"1409","AR","Jackson",35.5929672222222,-91.1711315555556
"1410","CO","Jackson",40.5722355,-106.31136425
"1411","FL","Jackson",30.8055313076923,-85.1947841538462
"1412","GA","Jackson",34.1390434444444,-83.5930533333333
"1413","IA","Jackson",42.1655423333333,-90.5479114166667
"1414","IL","Jackson",37.787427625,-89.3990095625
"1415","IN","Jackson",38.895933,-86.0824217777778
"1416","KS","Jackson",39.4394905555556,-95.7505527777778
"1417","KY","Jackson",37.408092625,-83.99054975
"1418","LA","Jackson",32.300065,-92.572684
"1419","MI","Jackson",42.2370702105263,-84.4252783157895
"1420","MN","Jackson",43.7074872,-95.1970764
"1421","MO","Jackson",39.0238875238095,-94.4190148690476
"1422","MS","Jackson",30.5034666153846,-88.6197231538462
"1423","NC","Jackson",35.2953478888889,-83.157164
"1424","OH","Jackson",39.06023125,-82.5997895
"1425","OK","Jackson",34.6279531,-99.3977567
"1426","OR","Jackson",42.4440910666667,-122.7874612
"1427","SD","Jackson",43.7184084,-101.559192
"1428","TN","Jackson",36.3602803333333,-85.7125103333333
"1429","TX","Jackson",28.915858,-96.5532767142857
"1430","WI","Jackson",44.3230997142857,-90.9072054285714
"1431","WV","Jackson",38.8304746428571,-81.7286297857143
"1432","VA","James City",37.3099,-76.7743512
"1433","GA","Jasper",33.35295025,-83.683552
"1434","IA","Jasper",41.6696946666667,-93.07544625
"1435","IL","Jasper",39.0259035714286,-88.1266495714286
"1436","IN","Jasper",41.068494,-87.1157186666667
"1437","MO","Jasper",37.18744255,-94.342492
"1438","MS","Jasper",32.003864375,-89.102160625
"1439","SC","Jasper",32.3769712,-81.0125332
"1440","TX","Jasper",30.6729636666667,-93.949301
"1441","IN","Jay",40.4339331666667,-85.037502
"1442","PR","Jayuya",18.217606,-66.598306
"1443","GA","Jeff Davis",31.801424,-82.667035
"1444","TX","Jeff Davis",30.758682,-104.209994
"1445","AL","Jefferson",33.5410916190476,-86.8802047428571
"1446","AR","Jefferson",34.2953746875,-91.9288545
"1447","CO","Jefferson",39.6505392121212,-105.18324730303
"1448","FL","Jefferson",30.3658064,-83.8529126
"1449","GA","Jefferson",33.0695387142857,-82.4260911428571
"1450","IA","Jefferson",41.0201413333333,-91.994886
"1451","ID","Jefferson",43.756035625,-112.123688375
"1452","IL","Jefferson",38.2654626666667,-88.9056039166667
"1453","IN","Jefferson",38.816803,-85.4394346
"1454","KS","Jefferson",39.2256804444444,-95.3938305555556
"1455","KY","Jefferson",38.2045605342466,-85.678813739726
"1456","LA","Jefferson",29.7865226363636,-90.1158191212121
"1457","MO","Jefferson",38.284354,-90.5264947
"1458","MS","Jefferson",31.73162025,-90.97614175
"1459","MT","Jefferson",46.1825015,-112.035492166667
"1460","NE","Jefferson",40.1882511428571,-97.1006791428571
"1461","NY","Jefferson",44.0270181428571,-75.9403875476191
"1462","OH","Jefferson",40.3795368333333,-80.7666684166667
"1463","OK","Jefferson",34.0955974285714,-97.8739887142857
"1464","OR","Jefferson",44.5756398,-121.342536
"1465","PA","Jefferson",41.1124488333333,-78.9491939583333
"1466","TN","Jefferson",36.0665696,-83.4792734
"1467","TX","Jefferson",30.0128686538462,-94.1337631153846
"1468","WA","Jefferson",47.9122327142857,-122.80572
"1469","WI","Jefferson",43.0423828,-88.7407831
"1470","WV","Jefferson",39.319264,-77.86253175
"1471","LA","Jefferson Davis",30.3003378571429,-92.7984575714286
"1472","MS","Jefferson Davis",31.5937603333333,-89.8444763333333
"1473","GA","Jenkins",32.826421,-81.924693
"1474","IN","Jennings",38.982012875,-85.634451125
"1475","SD","Jerauld",44.0862846666667,-98.5041863333333
"1476","ID","Jerome",42.639914,-114.230861666667
"1477","IL","Jersey",39.05057,-90.3621285
"1478","KY","Jessamine",37.88514225,-84.6182045
"1479","KS","Jewell",39.7745471428571,-98.1540751428571
"1480","TX","Jim Hogg",27.071004,-98.689522
"1481","TX","Jim Wells",27.717556,-98.0298243333333
"1482","IL","Jo Daviess",42.4025192222222,-90.2031921111111
"1483","AR","Johnson",35.491488,-93.482172625
"1484","GA","Johnson",32.667323,-82.5914005
"1485","IA","Johnson",41.6708413333333,-91.5940852
"1486","IL","Johnson",37.457608,-88.8685191818182
"1487","IN","Johnson",39.4736314444444,-86.0817721111111
"1488","KS","Johnson",38.9233742608696,-94.7806802391304
"1489","KY","Johnson",37.8364617,-82.812871
"1490","MO","Johnson",38.7192165,-93.7786525
"1491","NE","Johnson",40.4131322,-96.2424092
"1492","TN","Johnson",36.4513482,-81.83537
"1493","TX","Johnson",32.4025971666667,-97.3066730833333
"1494","WY","Johnson",43.9765755,-106.53664175
"1495","NC","Johnston",35.5369799090909,-78.2933153636364
"1496","OK","Johnston",34.3038796666667,-96.6696462222222
"1497","GA","Jones",33.024075,-83.496017
"1498","IA","Jones",42.0906293,-91.137564
"1499","MS","Jones",31.6532812222222,-89.1623517777778
"1500","NC","Jones",35.001648,-77.368689
"1501","SD","Jones",43.918697,-100.720228
"1502","TX","Jones",32.7766733333333,-99.8472133333333
"1503","OR","Josephine",42.3328448333333,-123.496566583333
"1504","UT","Juab",39.767306,-111.952562
"1505","PR","Juana Diaz",17.997367,-66.493218
"1506","MT","Judith Basin",47.1005466,-110.1540506
"1507","PR","Juncos",18.206489,-65.901774
"1508","AK","Juneau",58.3784247142857,-134.460654428571
"1509","WI","Juneau",43.883344,-90.1237449
"1510","PA","Juniata",40.5241486363636,-77.3388271818182
"1511","MI","Kalamazoo",42.249616173913,-85.516664
"1512","MI","Kalkaska",44.711824,-85.1988083333333
"1513","MN","Kanabec",45.8759905,-93.3502065
"1514","WV","Kanawha",38.3054136951219,-81.5501095731707
"1515","MN","Kandiyohi",45.136025,-95.012039
"1516","IL","Kane",41.9399981724138,-88.4189170689655
"1517","UT","Kane",37.3409761666667,-112.474781666667
"1518","IL","Kankakee",41.1329069375,-87.914527625
"1519","TX","Karnes",28.947947875,-97.89151825
"1520","HI","Kauai",22.0352248823529,-159.555579588235
"1521","TX","Kaufman",32.5572537,-96.3084971
"1522","OK","Kay",36.7916031,-97.1665918
"1523","NE","Kearney",40.4835718,-98.9469776
"1524","KS","Kearny",37.951749,-101.2279895
"1525","NE","Keith",41.2167448,-101.6759708
"1526","MS","Kemper",32.81880475,-88.6320775
"1527","AK","Kenai Peninsula",60.1688458666667,-151.118164266667
"1528","IL","Kendall",41.61197325,-88.488756125
"1529","TX","Kendall",29.9315442,-98.6595098
"1530","TX","Kenedy",27.169633,-97.702801
"1531","ME","Kennebec",44.3915781176471,-69.7795942941176
"1532","WI","Kenosha",42.5602336315789,-87.9974998947368
"1533","DE","Kent",39.09809505,-75.56556485
"1534","MD","Kent",39.2873303333333,-75.9982298888889
"1535","MI","Kent",43.0082267777778,-85.5772305111111
"1536","RI","Kent",41.6865193333333,-71.5511791111111
"1537","TX","Kent",33.260668,-100.71021
"1538","KY","Kenton",38.9842012727273,-84.5360225454545
"1539","IA","Keokuk",41.3365410666667,-92.1984887333333
"1540","CA","Kern",35.3522892794118,-118.646092073529
"1541","TX","Kerr",30.046238,-99.22669
"1542","SC","Kershaw",34.3516955714286,-80.6583812857143
"1543","AK","Ketchikan Gateway",55.4460133333333,-131.594047333333
"1544","WI","Kewaunee",44.54306525,-87.610211
"1545","MI","Keweenaw",47.351352,-88.25944725
"1546","NE","Keya Paha",42.85092,-99.7331626666667
"1547","ND","Kidder",46.9591173333333,-99.7349335
"1548","NE","Kimball",41.212536,-103.791938333333
"1549","TX","Kimble",30.4981866666667,-99.731637
"1550","TX","King",33.6166475,-100.2548085
"1551","WA","King",47.4800786725664,-121.896429309735
"1552","VA","King And Queen",37.6739738,-76.8810881
"1553","VA","King George",38.2798302857143,-77.1535892857143
"1554","VA","King William",37.704283,-77.07697925
"1555","OK","Kingfisher",35.9188778333333,-97.8934798333333
"1556","KS","Kingman",37.52273,-98.159514
"1557","CA","Kings",36.1498194444444,-119.851036444444
"1558","NY","Kings",40.6529838653846,-73.95216475
"1559","SD","Kingsbury",44.38788575,-97.376616125
"1560","TX","Kinney",29.299888,-100.421055
"1561","CO","Kiowa",38.43816325,-102.9142575
"1562","KS","Kiowa",37.604411,-99.2617556666667
"1563","OK","Kiowa",34.9114788571429,-98.9981695714286
"1564","CO","Kit Carson",39.3109766666667,-102.66238
"1565","WA","Kitsap",47.6451999615385,-122.631426153846
"1566","WA","Kittitas",47.1117486666667,-120.737365555556
"1567","MN","Kittson",48.7487126,-96.8359255
"1568","OR","Klamath",42.5885612631579,-121.652244578947
"1569","TX","Kleberg",27.3805286666667,-97.8369416666667
"1570","WA","Klickitat",45.8159048666667,-121.111681666667
"1571","KY","Knott",37.33237,-82.9296496666667
"1572","IL","Knox",40.9621154705882,-90.2146128823529
"1573","IN","Knox",38.7383268333333,-87.36024225
"1574","KY","Knox",36.8717986111111,-83.8382366666667
"1575","ME","Knox",44.0919724090909,-69.1256383636364
"1576","MO","Knox",40.1391288571429,-92.1946868571429
"1577","NE","Knox",42.6113575,-97.839731625
"1578","OH","Knox",40.3820077,-82.3814955
"1579","TN","Knox",35.9845287428571,-83.9516457142857
"1580","TX","Knox",33.5255465,-99.72810325
"1581","AK","Kodiak Island",58.134526375,-155.095113875
"1582","MN","Koochiching",48.2974004545455,-93.7661291818182
"1583","ID","Kootenai",47.7259660714286,-116.728704642857
"1584","IN","Kosciusko",41.2348783125,-85.879243375
"1585","IA","Kossuth",43.2139936666667,-94.2066164166667
"1586","WI","La Crosse",43.905643,-91.1205723333333
"1587","AZ","La Paz",33.8148355555556,-114.083803
"1588","CO","La Plata",37.2300916666667,-107.912681333333
"1589","IN","La Porte",41.5266771538462,-86.7413295384615
"1590","IL","La Salle",41.298679875,-88.9282324583333
"1591","LA","La Salle",31.7672858,-92.2220318
"1592","TX","La Salle",28.240466,-99.2079075
"1593","KS","Labette",37.15348675,-95.315244875
"1594","MN","Lac Qui Parle",45.0282686,-96.199767
"1595","PA","Lackawanna",41.4351155,-75.6496642058823
"1596","MO","Laclede",37.608479,-92.5919128333333
"1597","AR","Lafayette",33.2973258,-93.54167
"1598","FL","Lafayette",30.0948725,-83.1670185
"1599","LA","Lafayette",30.2034597222222,-92.0542485
"1600","MO","Lafayette",39.0687532307692,-93.7658952307692
"1601","MS","Lafayette",34.345729375,-89.48079325
"1602","WI","Lafayette",42.6365272222222,-90.079518
"1603","LA","Lafourche",29.5885831666667,-90.4804738333333
"1604","IN","Lagrange",41.623878625,-85.37322875
"1605","PR","Lajas",18.015099,-67.055973
"1606","CA","Lake",39.0391274285714,-122.774060857143
"1607","CO","Lake",39.1982513333333,-106.364214333333
"1608","FL","Lake",28.7994668064516,-81.7143973225807
"1609","IL","Lake",42.3114146571429,-87.9252790285714
"1610","IN","Lake",41.498674625,-87.3992400625
"1611","MI","Lake",43.978375,-85.8148036666667
"1612","MN","Lake",47.3101333333333,-91.4533101666667
"1613","MT","Lake",47.6269291666667,-114.192791583333
"1614","OH","Lake",41.7550764545455,-81.2779158181818
"1615","OR","Lake",42.7872077777778,-120.443937555556
